player_id;player_name;team_id;position;matches_played;matches_started;minutes_played;goals;assists;shots;shots_on_target;yellow_cards;red_cards;penalty_goals;own_goals;clean_sheets;saves;goals_conceded;;average_rating
589;Viktor Einar Gyokeres;23;FWD;4;4;360;1;1;12;;1;0;0;0;;;;;6.95
590;Yasin Ayari;23;MID;4;4;341;2;0;7;;1;0;0;0;;;;;7.18
591;Mattias Olof Svanberg;23;MID;2;0;14;1;0;3;;0;0;0;0;;;;;7.2
592;Eric Anders Smith;23;DEF;0;0;0;;;;;;;0;0;;;;;
593;Alexander Olof Bernhardsson;23;DEF;3;3;220;0;0;1;;0;0;0;0;;;;;6.4
594;Besfort Zeneli;23;MID;2;0;59;0;0;1;;0;0;0;0;;;;;6.55
595;Bo Kristoffer Nordfeldt;23;GK;2;2;180;0;0;0;;0;0;0;0;0;8;6;;5.95
596;Elliot Karl Stroud;23;DEF;4;2;167;0;0;1;;0;0;0;0;;;;;6.63
597;HŒkan Gustaf Nilsson;23;FWD;1;0;1;0;0;1;;0;0;0;0;;;;;0
598;Taha Abdi Ali;23;FWD;2;0;35;0;0;0;;0;0;0;0;;;;;6.55
599;Abdelmouhib Chamakh;24;GK;1;1;90;0;0;0;;0;0;0;0;0;6;5;;3.7
600;Ali Abdi;24;DEF;3;3;270;0;0;1;;0;0;0;0;;;;;6
601;Montassar Omar Talbi;24;DEF;3;3;270;0;0;1;;0;0;0;0;;;;;6.27
602;Omar Rekik;24;DEF;2;2;180;1;0;1;;0;0;0;0;;;;;6.35
603;Adam Arous;24;DEF;0;0;0;;;;;;;0;0;;;;;
604;Dylan Daniel Mahmoud Bronn;24;DEF;1;1;46;0;0;0;;0;0;0;0;;;;;6.1
605;Mohamed Elyes Achouri;24;FWD;3;0;42;0;0;;;0;0;0;0;;;;;
606;Elias Saad;24;FWD;2;2;118;0;0;1;;0;0;0;0;;;;;6.4
607;Hazem Mastouri;24;FWD;1;1;90;1;0;3;;0;0;0;0;;;;;7.9
608;Hannibal Mejbri;24;MID;3;3;270;0;1;3;;0;0;0;0;;;;;7
609;Ismael Seifallah Gharbi;24;MID;3;1;125;0;0;3;;0;0;0;0;;;;;6.43
610;Ahmed Mortadha Ben Ouanes;24;DEF;1;0;23;0;0;0;;0;0;0;0;;;;;6.7
611;Rani Khedira;24;MID;3;2;152;0;0;1;;1;0;0;0;;;;;6.15
612;Khalil Ayari;24;MID;0;0;0;;;;;;;0;0;;;;;
613;Mohamed Hadj Mahmoud;24;MID;2;0;41;0;0;0;;0;0;0;0;;;;;6.6
614;Aymen Dahmen;24;GK;2;2;180;0;0;0;;0;0;0;0;0;7;7;;6.4
615;Ellyes Joris Skhiri;24;MID;3;3;252;0;0;0;;0;0;0;1;;;;;6.4
616;Rayan Elloumi;24;FWD;0;0;0;;;;;;;0;0;;;;;
617;Firas Chaouat;24;FWD;3;0;47;0;0;0;;0;0;0;0;;;;;6.47
618;Yan Valery;24;DEF;3;3;252;0;0;0;;0;0;0;0;;;;;6
619;Mohamed Amine Ben Hmida;24;DEF;3;2;201;0;0;0;;0;0;0;0;;;;;6.4
620;Sabri Ben Hessen;24;GK;0;0;0;;;;;;;0;0;0;0;0;;
621;Moutaz Neffati;24;DEF;0;0;0;;;;;;;0;0;;;;;
622;Raed Chikhaoui;24;DEF;0;0;0;;;;;;;0;0;;;;;
623;Anis Slimane;24;MID;3;3;241;0;0;1;;0;0;0;0;;;;;6.37
624;Sebastian Tounekti;24;MID;3;1;83;0;0;0;;0;0;0;0;;;;;6.3
625;Thibaut Nicolas Courtois;25;GK;6;6;551;0;0;0;;0;0;0;0;1;15;7;;7.07
626;Zeno Koen Debast;25;DEF;0;0;0;;;;;;;0;0;;;;;
627;Arthur Nicolas Theate;25;DEF;3;2;227;0;0;5;;0;0;0;0;;;;;6.87
628;Brandon Erik Mechele;25;DEF;6;6;570;0;0;5;;1;0;0;0;;;;;6.97
629;Maxim Peter De Cuyper;25;DEF;6;5;443;0;0;10;;1;0;0;0;;;;;6.72
630;Axel Laurent Witsel;25;MID;2;0;31;0;0;0;;1;0;0;0;;;;;6.4
631;Kevin De Bruyne;25;MID;5;5;387;1;0;20;;1;0;0;0;;;;;7.22
632;Youri Marion Tielemans;25;MID;5;5;475;2;0;11;;0;0;1;0;;;;;7.44
633;Romelu Lukaku;25;FWD;6;1;229;3;0;6;;1;0;0;0;;;;;6.82
634;Leandro Trossard;25;FWD;6;6;510;2;2;17;;0;0;0;0;;;;;7.52
635;Jeremy Baffour Doku;25;FWD;5;4;311;0;0;3;;0;0;0;0;;;;;6.8
636;Senne Lammens;25;GK;1;0;19;0;0;0;;0;0;0;0;0;0;0;;6.1
637;Mike Louis Penders;25;GK;0;0;0;;;;;;;0;0;0;0;0;;
638;Dodi Lukebakio;25;FWD;3;1;163;0;0;7;;0;0;0;0;;;;;6.83
639;Thomas Andre Meunier;25;DEF;3;2;190;0;1;2;;0;0;0;0;;;;;6.7
640;Koni De Winter;25;DEF;0;0;0;;;;;;;0;0;;;;;
641;Charles Marc De Ketelaere;25;FWD;5;5;354;3;0;6;;0;0;0;0;;;;;7.12
642;Joaquin Ronny Seys;25;DEF;1;0;29;0;0;0;;0;0;0;0;;;;;6.5
643;Diego Manuel Moreira;25;MID;1;0;57;0;0;0;;0;0;0;0;;;;;6.9
644;Hans Vanaken;25;MID;6;3;318;1;0;5;;0;0;0;0;;;;;6.83
645;Timothy Castagne;25;DEF;6;5;478;0;1;3;;1;0;0;0;;;;;6.97
646;Alexis Jesse Saelemaekers;25;MID;4;1;81;1;0;4;;0;0;0;0;;;;;7.03
647;Nicolas Thierry Raskin;25;MID;6;3;340;0;1;2;;0;0;0;0;;;;;7.17
648;Amadou Ba Onana;25;MID;4;2;106;0;0;2;;0;0;0;0;;;;;6.73
649;Nathan Ngoy;25;DEF;4;4;360;0;0;1;;0;1;0;0;;;;;6.83
650;Matias Fernandez-Pardo;25;FWD;3;0;41;0;0;3;;0;0;0;0;;;;;6.6
651;Elsayed Mohamed Mohamed Elshenawy;26;GK;0;0;0;;;;;;;0;0;0;0;0;;
652;Ahmed Ibrahim Yasser;26;DEF;5;4;466;1;0;;;1;0;0;0;;;;;
653;Hany Gamal Mohamed Hany;26;DEF;5;5;480;0;1;4;;0;0;0;2;;;;;6.38
654;Abdelmegeed Abdelsalam Hossam Abdelmaguid;26;DEF;2;0;59;0;0;0;;0;0;0;0;;;;;7.25
655;Abdelaziz Moustafa Ramy Rabia;26;DEF;5;3;368;0;0;1;;0;0;0;0;;;;;7.1
656;Abdelmoneim Elsayed Mohamed;26;DEF;2;1;15;0;0;;;0;0;0;0;;;;;
657;Ahmed Ibrahim Trezeguet;26;FWD;4;1;161;1;0;8;;0;0;0;0;;;;;6.68
658;Ashour Metwaly Emam;26;MID;5;5;367;2;0;;;1;0;0;0;;;;;
659;Mohamed Abdelkarim Hamza;26;FWD;4;0;56;0;0;;;0;0;0;0;;;;;
660;Hamed Mahrous Mohamed Salah;26;FWD;5;5;427;1;3;9;;0;0;0;0;;;;;7.18
661;Mohamed Zaky Mostafa Zico;26;MID;5;5;375;2;1;8;;0;0;0;0;;;;;6.82
662;Yousry Fouad Haissem Hassan;26;FWD;2;1;126;0;1;1;;1;0;0;0;;;;;6.9
663;Mohamed Aboelfetouh Ahmed Fatouh;26;DEF;3;3;268;0;0;;;1;0;0;0;;;;;
664;Fathy Abdelhalim Hamdy Fathy;26;MID;4;3;240;0;0;0;;1;0;0;0;;;;;6.75
665;Hafez Ramadan Karim Hafez;26;DEF;3;2;172;0;0;1;;0;0;0;0;;;;;6.65
666;Mohamed Soliman Mahdy Soliman;26;GK;0;0;0;;;;;;;0;0;0;0;0;;
667;Mostafa Ahmed Mohanad Lashin;26;MID;4;4;360;0;0;2;;2;0;0;0;;;;;6.9
668;Aly Elmahdy Nabil;26;MID;0;0;0;;;;;;;0;0;;;;;
669;Attia Fahim Marawan Attia;26;MID;5;4;433;0;0;4;;2;0;0;0;;;;;7.12
670;Adel Aly Mohamed Ibrahim;26;FWD;1;0;2;0;0;;;0;0;0;0;;;;;
671;Saber Abdelmohsen Mahmoud;26;MID;2;1;47;1;0;0;;1;0;0;0;;;;;7.25
672;Mohamed Abdelsalam Omar;26;FWD;5;3;326;0;0;;;0;0;0;0;;;;;
673;Abdelaziz Mohame Mostafa;26;GK;5;5;480;0;0;9;;1;0;0;0;0;11;7;;7.18
674;Abdelghaffar Abdel Tarek Alaa;26;DEF;0;0;0;;;;;;;0;0;;;;;
675;Mostafa Mohamed Zizo;26;FWD;4;0;54;0;0;;;0;0;0;0;;;;;
676;Alaaeldin Soliman Mohamed Alaa;26;GK;0;0;0;;;;;;;0;0;0;0;0;;
677;Ali Reza Beiranvand;27;GK;3;3;270;0;0;0;;0;0;0;0;1;16;3;;7.63
678;Saleh Hardani;27;DEF;2;1;90;0;0;0;;0;0;0;0;;;;;7.05
679;Ehsan Hajisafi;27;DEF;2;1;91;0;0;1;;1;0;0;0;;;;;6.7
680;Shojae Khalilzadeh;27;DEF;3;3;270;0;0;2;;1;0;0;0;;;;;7.07
681;Milad Mohammadi;27;DEF;3;2;204;0;0;1;;0;0;0;0;;;;;6.6
682;Saeid Ezatolahi;27;MID;3;3;265;0;0;6;;2;0;0;0;;;;;6.93
683;Alireza Jahanbakhsh;27;MID;2;0;45;0;0;1;;0;0;0;0;;;;;6.7
684;Mohammad Mohebbi;27;MID;3;3;246;1;0;2;;0;0;0;0;;;;;6.83
685;Mehdi Taremi;27;FWD;3;3;260;0;0;5;;0;0;0;0;;;;;6.67
686;Mehdi Ghayedi;27;FWD;1;0;45;0;0;1;;0;0;0;0;;;;;6.6
687;Ali Alipour;27;FWD;1;0;37;0;0;1;;0;0;0;0;;;;;6.6
688;Seyedpayam Niazmand;27;GK;0;0;0;;;;;;;0;0;0;0;0;;
689;Mohammadhossein Kanani;27;DEF;2;2;136;0;0;1;;1;0;0;0;;;;;6.8
690;Seyed Saman Ghoddos;27;MID;3;3;211;0;0;4;;0;0;0;0;;;;;6.67
691;Roozbeh Cheshmi;27;MID;0;0;0;;;;;;;0;0;;;;;
692;Mahdi Torabi;27;MID;1;0;24;0;0;0;;0;0;0;0;;;;;6.7
693;Arya Yousefi;27;DEF;1;1;45;0;0;1;;0;0;0;0;;;;;6.8
694;Amirhossein Hosseinzadeh;27;FWD;2;0;15;0;0;1;;0;0;0;0;;;;;6.5
695;Ali Nemati;27;DEF;3;3;270;0;0;1;;1;0;0;0;;;;;6.77
696;Shahriyar Moghanloo;27;FWD;3;1;87;0;0;3;;0;0;0;0;;;;;6.7
697;Mohammad Ghorbani;27;MID;1;1;90;0;0;2;;0;0;0;0;;;;;6.6
698;Seyedhossein Hosseini;27;GK;0;0;0;;;;;;;0;0;0;0;0;;
699;Ramin Rezaeian;27;DEF;3;3;270;2;1;4;;0;0;0;0;;;;;7.57
700;Dennis Dargahi;27;FWD;0;0;0;;;;;;;0;0;;;;;
701;Danial Iri;27;DEF;0;0;0;;;;;;;0;0;;;;;
702;Amirmohammad Razaghinia;27;MID;0;0;0;;;;;;;0;0;;;;;
703;Maxime Teremoana Crocombe;28;GK;3;3;270;0;0;0;;0;0;0;0;0;18;10;;6.33
704;Timothy John Payne;28;DEF;3;3;227;0;1;1;;0;0;0;0;;;;;6.03
705;Francis De Vries;28;DEF;2;0;16;0;0;0;;0;0;0;0;;;;;6.2
706;Tyler Grant Bindon;28;DEF;3;1;96;0;0;2;;0;0;0;0;;;;;6.45
707;Michael Joseph Boxall;28;DEF;3;2;206;0;0;0;;0;0;0;0;;;;;6.17
708;Joe Zen Robert Bell;28;MID;3;3;244;0;0;1;;0;0;0;0;;;;;6.6
709;Logan Tipene Rogerson;28;FWD;0;0;0;;;;;;;0;0;;;;;
710;Marko Seufatu Nikola Stamenic;28;MID;3;3;270;0;0;3;;1;0;0;0;;;;;6.83
711;Christopher Grant Wood;28;FWD;3;3;270;0;2;5;;0;0;0;0;;;;;6.53
712;Sarpreet Singh;28;MID;3;3;212;0;0;4;;1;0;0;0;;;;;6.3
713;Elijah Henry Just;28;MID;3;3;265;3;0;7;;1;0;0;0;;;;;7.83
714;Alexander Noah Paulsen;28;GK;0;0;0;;;;;;;0;0;0;0;0;;
715;Liberato Gianpaolo Cacace;28;DEF;3;3;223;0;0;1;;0;0;0;0;;;;;6.5
716;Alex Arthur Rufer;28;MID;0;0;0;;;;;;;0;0;;;;;
717;Nando Zen Pijnaker;28;DEF;0;0;0;;;;;;;0;0;;;;;
718;Finn Surman;28;DEF;3;3;270;1;0;2;;0;0;0;0;;;;;6.8
719;Kosta Barbarouses;28;FWD;0;0;0;;;;;;;0;0;;;;;
720;Benjamin Peter Waine;28;FWD;0;0;0;;;;;;;0;0;;;;;
721;Benjamin Craig Old;28;MID;3;0;90;0;0;0;;0;0;0;0;;;;;6.53
722;Callum McCowatt;28;MID;3;2;160;0;0;4;;1;0;0;0;;;;;6.33
723;Jesse Carmichael Randall;28;FWD;3;0;59;0;0;1;;0;0;0;0;;;;;6.55
724;Michael Cornelis Woud;28;GK;0;0;0;;;;;;;0;0;0;0;0;;
725;Ryan Jared Thomas;28;MID;3;1;82;0;0;0;;0;0;0;0;;;;;6.5
726;Callan Rennie Elliot;28;DEF;1;0;12;0;0;0;;0;0;0;0;;;;;7
727;Lachlan Ryan Bayliss;28;MID;0;0;0;;;;;;;0;0;;;;;
728;Thomas Jefferson Smith;28;DEF;0;0;0;;;;;;;0;0;;;;;
729;David Raya;29;GK;0;0;0;;;;;;;0;0;0;0;0;;
730;Marc Pubill;29;DEF;1;0;1;0;0;0;;0;0;0;0;;;;;0
731;Alejandro Grimaldo;29;DEF;0;0;0;;;;;;;0;0;;;;;
732;Eric Garcia;29;DEF;1;0;21;0;0;0;;0;0;0;0;;;;;6.7
733;Marcos Llorente;29;DEF;3;2;186;0;1;0;;0;0;0;0;;;;;7.27
734;Mikel Merino;29;MID;8;1;194;2;0;5;;0;0;0;0;;;;;6.88
735;Ferran Torres;29;FWD;8;1;282;1;1;14;;1;0;0;0;;;;;6.46
736;Fabian Ruiz;29;MID;8;4;323;1;0;8;;0;0;0;0;;;;;6.91
737;Pablo Gavi;29;MID;2;1;76;0;0;1;;0;0;0;0;;;;;6.65
738;Daniel Olmo;29;FWD;8;6;494;0;2;13;;0;0;0;0;;;;;7.01
739;Yeremy Jesœs Pino;29;FWD;2;0;68;0;0;0;;0;0;0;0;;;;;6.35
740;Pedro Antonio Porro;29;DEF;6;6;564;2;0;7;;0;0;0;0;;;;;7.45
741;Joan Garcia;29;GK;0;0;0;;;;;;;0;0;0;0;0;;
742;Aymeric Laporte;29;DEF;8;8;729;0;1;5;;1;0;0;0;;;;;7.4
743;Alejandro Baena;29;MID;7;7;487;1;1;12;;1;0;0;0;;;;;7.04
744;Rodrigo Rodri;29;MID;8;8;747;0;0;7;;0;0;0;0;;;;;7.76
745;Nicholas Williams;29;FWD;6;0;108;0;1;4;;0;0;0;0;;;;;6.5
746;Martin Zubimendi;29;MID;0;0;0;;;;;;;0;0;;;;;
747;Lamine Yamal Yamal;29;FWD;8;7;616;1;0;27;;0;0;0;0;;;;;7.16
748;Pedro Pedri;29;MID;8;5;499;0;0;;;1;0;0;0;;;;;
749;Mikel Oyarzabal;29;FWD;8;8;607;5;1;23;;0;0;1;0;;;;;7.14
750;Pau Cubarsi;29;DEF;8;8;750;0;0;4;;1;0;0;0;;;;;7.56
751;Unai Simon;29;GK;8;8;750;0;0;0;;0;0;0;0;7;16;1;;6.95
752;Marc Cucurella;29;DEF;8;8;750;0;2;5;;1;0;0;0;;;;;7.09
753;Victor Munoz;29;FWD;0;0;0;;;;;;;0;0;;;;;
754;Borja Iglesias;29;FWD;1;0;1;0;0;0;;0;0;0;0;;;;;0
755;JosŽ Vozinha;30;GK;4;4;390;0;0;0;;0;0;0;0;2;23;5;;7.88
756;Ianique Stopira;30;DEF;0;0;0;;;;;;;0;0;;;;;
757;Alberto Diney;30;DEF;4;4;390;1;0;;;1;0;0;0;;;;;
758;Carlos Pico Lopes;30;DEF;4;4;390;0;0;;;0;0;0;0;;;;;
759;Evans Logan Costa;30;DEF;0;0;0;;;;;;;0;0;;;;;
760;Lenini Kevin Pina;30;MID;4;4;350;1;0;5;;0;0;0;0;;;;;7.05
761;Eduardo Jovane;30;MID;2;2;141;0;0;;;0;0;0;0;;;;;
762;Paulo Joao Paulo;30;MID;2;1;104;0;0;2;;0;0;0;0;;;;;7.1
763;BENCHIMOLGilson Gilson;30;FWD;2;1;78;0;0;;;0;0;0;0;;;;;
764;Gregory Jamiro Monteiro;30;MID;4;3;283;0;0;5;;0;0;0;0;;;;;6.45
765;RODRIGUESGarry Garry;30;MID;2;1;77;0;0;;;0;0;0;0;;;;;
766;Salom‹o Marcio;30;GK;0;0;0;;;;;;;0;0;0;0;0;;
767;CABRALSidny Sidny Lopes;30;DEF;3;3;286;1;0;;;2;0;0;0;;;;;
768;Deroy Deroy Duarte;30;MID;4;2;263;1;0;3;;0;0;0;0;;;;;7.03
769;Michael Laros Duarte;30;MID;4;2;167;0;0;3;;0;0;0;0;;;;;6.63
770;SEMEDOJair Yannick;30;MID;2;0;30;0;0;;;0;0;0;0;;;;;
771;Johnson Willy;30;MID;3;1;130;0;0;;;0;0;0;0;;;;;
772;Emanuel Telmo;30;MID;2;1;57;0;0;;;0;0;0;0;;;;;
773;Dailon Dailon Livramento;30;FWD;3;2;175;0;0;1;;0;0;0;0;;;;;6.43
774;Isaac Ryan;30;FWD;4;4;331;0;0;;;0;0;0;0;;;;;
775;Miguel Nuno Da Costa;30;MID;4;1;157;0;0;1;;0;0;0;0;;;;;6.65
776;MOREIRASteven Steven;30;DEF;4;3;301;0;0;;;0;0;0;0;;;;;
777;Joaquim Cj Dos Santos;30;GK;0;0;0;;;;;;;0;0;0;0;0;;
778;Fabricio Wagner Pina;30;DEF;1;1;90;0;0;1;;1;0;0;0;;;;;6.9
779;PIRESKelvin Kelvin;30;DEF;0;0;0;;;;;;;0;0;;;;;
780;Sandro Helio Varela;30;MID;3;0;101;1;0;3;;0;0;0;0;;;;;6.87
781;Dhahi Nawaf Alaqidi;31;GK;0;0;0;;;;;;;0;0;0;0;0;;
782;Hassan Ali Majrashi;31;DEF;0;0;0;;;;;;;0;0;;;;;
783;Mohammed Ali Lajami;31;DEF;3;1;148;0;0;0;;0;0;0;0;;;;;6.9
784;Ali Abdulelah Alamri;31;DEF;3;3;240;1;0;4;;1;0;0;0;;;;;6.93
785;Mohammed Hassan Altambakti;31;DEF;3;3;213;0;0;0;;0;0;0;1;;;;;6.2
786;Essa Nasser Aldawsari;31;MID;3;2;207;0;0;1;;1;0;0;0;;;;;6.7
787;Fahad Musab Aljuwayr;31;MID;3;2;153;0;0;0;;0;0;0;0;;;;;6.43
788;Yahya Aiman Yahya;31;FWD;0;0;0;;;;;;;0;0;;;;;
789;Tariq Feras;31;FWD;3;3;240;0;0;;;1;0;0;0;;;;;
790;Mohammed Salem Aldawsari;31;FWD;3;3;245;0;0;3;;1;0;0;0;;;;;6.4
791;Khalid Saleh;31;FWD;0;0;0;;;;;;;0;0;;;;;
792;Abdullah Saud Abdulhamid;31;DEF;3;3;270;0;0;2;;1;0;0;0;;;;;6.53
793;Meshari Nawaf Bu Washl;31;DEF;2;1;91;0;0;0;;0;0;0;0;;;;;6.65
794;Kadish Hassan;31;DEF;0;0;0;;;;;;;0;0;;;;;
795;Mohammed Abdullah Alkhaibari;31;MID;3;3;182;0;0;1;;0;0;0;0;;;;;6.53
796;Mubarak Ziyad Aljohani;31;MID;0;0;0;;;;;;;0;0;;;;;
797;Essa Khalid Alghannam;31;FWD;1;0;1;0;0;0;;0;0;0;0;;;;;6.4
798;Mohsen Ala Alhajji;31;MID;2;0;31;0;0;0;;0;0;0;0;;;;;6.6
799;Abdulrahman Abdullah Alhamddan;31;FWD;3;0;70;0;0;2;;0;0;0;0;;;;;6.3
800;Ahmed Sultan Mandash;31;FWD;1;1;65;0;0;0;;0;0;0;0;;;;;7.1
801;Khalil Mohammed Alowais;31;GK;3;3;270;0;0;0;;0;0;0;0;1;18;5;;7.33
802;Ali Ahmed;31;GK;0;0;0;;;;;;;0;0;0;0;0;;
803;Ibrahim Mohamed;31;MID;3;2;224;0;0;3;;1;0;0;0;;;;;6.93
804;Saad Moteb Alharbi;31;DEF;3;2;188;0;0;0;;0;0;0;0;;;;;6.33
805;Abdullatif Jehad Thikri;31;DEF;0;0;0;;;;;;;0;0;;;;;
806;Waheeb Mohammed Abu Alshamat;31;DEF;3;1;136;0;0;1;;0;0;0;0;;;;;6.6
807;Sergio Ram—n Rochet;32;GK;1;0;44;0;0;0;;0;0;0;0;0;0;0;;6.5
808;JosŽ Mar’a Gimenez;32;DEF;0;0;0;;;;;;;0;0;;;;;
809;Sebasti‡n Enzo Caceres;32;DEF;3;3;270;0;0;3;;0;0;0;0;;;;;6.53
810;Ronald Federico Araujo;32;DEF;0;0;0;;;;;;;0;0;;;;;
811;Manuel Ugarte;32;MID;3;3;187;0;0;3;;0;0;0;0;;;;;6.5
812;Rodrigo Bentancur;32;MID;3;3;270;0;0;4;;1;0;0;0;;;;;6.93
813;Diego Nicol‡s De La Cruz;32;MID;3;0;83;0;0;4;;1;0;0;0;;;;;7.07
814;Federico Santiago Valverde;32;MID;3;3;236;0;1;10;;0;0;0;0;;;;;6.7
815;Darwin Gabriel Nunez;32;FWD;3;2;156;0;0;2;;0;0;0;0;;;;;6.37
816;Giorgian Daniel De Arrascaeta;32;MID;0;0;0;;;;;;;0;0;;;;;
817;Facundo Pellistri;32;FWD;0;0;0;;;;;;;0;0;;;;;
818;Santiago Andres Mele;32;GK;0;0;0;;;;;;;0;0;0;0;0;;
819;Guillermo Varela;32;DEF;3;3;270;0;0;2;;1;0;0;0;;;;;6.47
820;Agustin Canobbio;32;MID;3;2;224;1;0;4;;0;0;0;0;;;;;6.83
821;Emiliano Martinez;32;MID;0;0;0;;;;;;;0;0;;;;;
822;Math’as Olivera;32;DEF;3;3;270;0;0;1;;1;0;0;0;;;;;7
823;Mat’as Nicolas Vina;32;DEF;1;1;46;0;0;0;;0;0;0;0;;;;;6.2
824;Paul Brian Rodriguez;32;FWD;3;0;38;0;0;3;;0;0;0;0;;;;;6.5
825;Rodrigo Sebastian Aguirre;32;FWD;1;0;1;0;0;0;;0;0;0;0;;;;;6.3
826;Maximiliano Javier Araujo;32;MID;3;3;252;2;1;4;;0;0;0;0;;;;;7.37
827;Federico Sebastian Vinas;32;FWD;3;2;194;0;0;6;;0;0;0;0;;;;;6.6
828;Joaquin Piquerez;32;MID;0;0;0;;;;;;;0;0;;;;;
829;Nestor Fernando Muslera;32;GK;3;3;226;0;0;0;;0;0;0;0;0;9;4;;5.8
830;Santiago Ignacio Bueno;32;DEF;0;0;0;;;;;;;0;0;;;;;
831;Juan Manuel Sanabria;32;MID;3;2;204;0;0;3;;1;0;0;0;;;;;6.67
832;Radrigo Zalazar;32;MID;0;0;0;;;;;;;0;0;;;;;
833;Brice Lauriche Samba;33;GK;0;0;0;;;;;;;0;0;0;0;0;;
834;Malo Arthur Gusto;33;DEF;4;1;116;0;0;;;0;0;0;0;;;;;
835;Lucas Digne;33;DEF;5;4;374;0;0;;;0;0;0;0;;;;;
836;Dayotchanculle Oswald Upamecano;33;DEF;8;7;661;0;1;4;;0;0;0;0;;;;;7.21
837;Jules Olivier Kounde;33;DEF;8;7;605;0;0;2;;0;0;0;0;;;;;6.75
838;Emmanuel Boris Kone;33;MID;5;4;405;0;0;6;;0;0;0;0;;;;;6.86
839;Masour Ousmane Dembele;33;FWD;7;6;513;6;1;;;0;0;0;0;;;;;
840;AurŽlien Djani Tchouameni;33;MID;5;5;450;0;1;;;1;0;0;0;;;;;
841;Marcus Lilian Thuram;33;FWD;1;0;1;0;0;0;;0;0;0;0;;;;;0
842;Kylian Mbappe;33;FWD;8;8;698;10;4;41;;1;0;1;0;;;;;8.24
843;Michael Akpovie Olise;33;FWD;8;8;649;0;8;20;;0;0;0;0;;;;;7.33
844;Bradley Jean-Manuel Essolisa Barcola;33;FWD;7;3;323;3;1;;;0;0;0;0;;;;;
845;N'golo Kante;33;MID;0;0;0;;;;;;;0;0;;;;;
846;Adrien Thibault Marie Rabiot;33;MID;6;6;495;0;1;;;1;0;0;0;;;;;
847;Ibrahima Konate;33;DEF;2;1;59;0;0;0;;0;0;0;0;;;;;6.1
848;Mike Peterson Maignan;33;GK;8;8;720;0;0;0;;0;0;0;0;4;16;10;;6.79
849;William Alain AndrŽ Gabriel Saliba;33;DEF;6;6;480;0;0;1;;0;0;0;0;;;;;6.85
850;Warren Marie Jean-Pierre Zaire-Emery;33;MID;2;2;180;0;0;1;;0;0;0;0;;;;;6.6
851;ThŽo Bernard Franois Hernandez;33;DEF;5;3;256;0;0;3;;0;0;0;0;;;;;6.42
852;DŽsirŽ Nonka-Maho Doue;33;FWD;7;4;369;1;1;;;0;0;0;0;;;;;
853;Lucas Francois Bernard Hernandez;33;DEF;0;0;0;;;;;;;0;0;;;;;
854;Jean-Philippe Mateta;33;FWD;3;0;22;0;0;3;;0;0;0;0;;;;;6.43
855;Robin Franois Philippe Risser;33;GK;0;0;0;;;;;;;0;0;0;0;0;;
856;Mathis Rayan Cherki;33;MID;7;2;209;0;0;1;;0;0;0;0;;;;;6.61
857;Maghnes Akliouche;33;MID;1;0;7;0;0;0;;0;0;0;0;;;;;6.5
858;Maxence Guy Lacroix;33;DEF;4;3;330;0;0;;;0;0;0;0;;;;;
859;Yehvann Djibril Victor Diouf;34;GK;0;0;0;;;;;;;0;0;0;0;0;;
860;Mamadou Sarr;34;DEF;0;0;0;;;;;;;0;0;;;;;
861;Kalidou Koulibaly;34;DEF;2;2;162;0;0;0;;0;0;0;0;;;;;5.75
862;Abdoulaye Seck;34;DEF;1;1;58;0;1;2;;1;0;0;0;;;;;6.9
863;Idrissa Gana Gueye;34;MID;4;4;363;0;0;5;;0;0;0;0;;;;;7.2
864;Ismaila Pathe Ciss;34;MID;4;1;181;0;0;17;;0;0;0;0;;;;;7.55
865;Assane Diao;34;FWD;1;0;9;0;0;0;;0;0;0;0;;;;;6.6
866;Lamine Camara;34;MID;4;3;248;0;1;3;;1;0;0;0;;;;;6.63
867;Ahmadou Bamba Mbacke Dieng;34;FWD;1;0;7;0;0;0;;0;0;0;0;;;;;6.4
868;Sadio Mane;34;FWD;4;4;363;0;1;6;;0;0;0;0;;;;;6.9
869;Nicolas Jackson;34;FWD;4;2;234;0;1;7;;0;0;0;0;;;;;6.55
870;Pape Cherif Ndiaye;34;FWD;0;0;0;;;;;;;0;0;;;;;
871;Iliman Cheikh Baroy Ndiaye;34;FWD;3;1;114;1;2;3;;0;0;0;0;;;;;7.37
872;Ismail Joshua Jakobs;34;DEF;3;2;219;0;0;1;;0;0;0;0;;;;;6.53
873;Krepin Diatta;34;DEF;4;4;390;0;0;1;;0;0;0;0;;;;;6.83
874;Edouard Osoque Mendy;34;GK;2;2;153;0;0;0;;0;0;0;0;0;7;6;;6.45
875;Pape Matar Sarr;34;MID;2;0;65;0;0;4;;0;0;0;0;;;;;6.45
876;Ismaila Sarr;34;FWD;4;4;366;4;1;17;;0;0;0;0;;;;;7.55
877;Moussa Niakhate;34;DEF;4;4;390;0;1;1;;0;0;0;0;;;;;7.08
878;Ibrahim Mbaye;34;FWD;4;1;154;1;0;4;;0;0;0;0;;;;;6.95
879;Habib Mbacke Diarra;34;MID;3;2;144;2;0;4;;0;0;0;0;;;;;7
880;Bara Sapoko Ndiaye;34;MID;1;0;25;0;0;1;;0;0;0;0;;;;;6.6
881;Mory Diaw;34;GK;3;2;237;0;0;0;;0;0;0;0;1;3;3;;6.63
